"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb","phat0","invwt","mu","mu0","mu1","mdiff1","iptw","dr1","id","phat","ate"
"Malta",1996,NA,1.389277295,2.3757917,1.619093331,NA,1.950688452,0.73327717,0.613484373,-0.522878745,1.075546961,0.64085595,NA,-2.887516112,-1.376628318,0.765767748,NA,-1.073887615,-1.076865331,1.482443309,1.4783441,1.260418963,NA,NA,NA,NA,1.587710965,0.000151985,1.441906714,1,NA,NA,0.00389803821877321,0,1.51947019550166e-05,NA,NA,NA,"15",NA,1
"Malta",1997,NA,1.386326062,2.354316619,1.620136055,NA,1.954212764,0.750824455,0.642010398,-0.522878745,1.079181246,0.636732093,NA,-2.834464506,-1.307578857,0.764041152,NA,-0.959829411,-1.070924575,1.400318332,1.255052644,1.290139889,NA,NA,NA,NA,1.668385917,-0.001032059,1.443090758,0,NA,NA,0.00479121355636725,2.29557273427173e-05,0,NA,NA,NA,"15",NA,1
"Malta",1998,NA,1.377402833,2.348901514,1.618048097,NA,1.957708707,0.726631615,0.647817482,-0.522878745,1.08278537,0.634256369,NA,-2.95782697,-1.342532811,0.633265017,NA,-0.982012254,-1.058300773,1.420803512,1.318383672,1.291945169,NA,NA,NA,NA,1.709269961,-0.003592853,1.445651552,0,NA,NA,0.0106211614627882,0.000112809070818618,0,NA,NA,NA,"15",NA,1
"Malta",1999,1.45331834,1.376063023,2.356056935,1.621176282,NA,1.961176733,0.731983798,0.643080878,-0.522878745,1.08278537,0.632469414,NA,-2.951163652,-1.285182239,0.713983818,NA,-0.982982115,-1.058073836,1.359817701,1.263311155,1.284750194,NA,NA,NA,NA,1.7930916,0.003949782,1.449368559,1,0.490695072841476,2.03792549660074,0.00607763159719865,0,3.69376058312674e-05,-3.83384828756606e-05,2.96175449976346,2.96171616128059,"15",0.490695072841476,1
"Malta",2000,1.451786436,1.377815283,2.390691851,1.604226053,1.10720997,1.964617285,0.710967233,0.675948717,-0.522878745,1.056904851,0.60180457,NA,-2.970379841,-1.322380256,0.755858732,NA,-1.012996842,-1.058328084,1.399512163,1.339567023,1.157693219,NA,NA,NA,NA,1.784617293,0.000861613,1.450924822,1,0.498383168033494,2.00648830887642,0.0107850213198248,0,0.000116316684869076,-0.000117071383447988,2.91299251081937,2.91287543943592,"15",0.498383168033494,1
"Malta",2001,1.450249108,1.358522787,2.339770688,1.620136055,0.991226076,1.968030794,0.754121847,0.684273459,-0.397940009,1.071882007,0.62324929,-0.406741063,-2.965261404,-1.250045487,0.78280287,NA,-1.051071852,-1.054025019,1.317579218,1.313887625,1.058711848,NA,NA,NA,NA,1.8162413,-0.000158307,1.450407416,0,0.495316316915209,1.98143913408826,0.0120005191156971,0.000144012459046212,0,0.000141339463104235,-2.87358033676779,-2.87343899730468,"15",0.495316316915209,1
"Malta",2002,1.44870632,1.366351652,2.340152323,1.617000341,0.977723605,1.971417682,0.766801235,0.734749244,-0.397940009,1.075546961,0.662757832,-0.098029921,-2.92747895,-1.216100537,0.782057426,NA,-1.062838307,-1.063227988,1.292992127,1.292518236,1.207214608,-0.622511617,2.833903063,3.421129177,-0.751505117,1.800717078,6.03e-05,1.448645974,1,0.497020128287257,2.01199094983542,0.0121768481165119,0,0.000148275630052599,-0.000150053595694375,2.91478400480938,2.91463395121368,"15",0.497020128287257,1
"Malta",2003,1.445604203,1.362412856,2.331573738,1.655138435,1.025305865,1.96592021,0.769641647,0.743630115,-0.397940009,1.071882007,0.672097858,-0.19080296,-2.881983262,-1.223803009,0.782085597,NA,-0.999126638,-1.023687637,1.25279201,1.222734186,1.28633334,-0.6251234,2.837917443,3.650507823,-0.804117071,1.839478047,-0.000729494,1.446333698,0,0.485031294477512,1.9418655721718,0.00219976856947612,4.83898175925502e-06,0,4.55767032340966e-06,-2.80716903279256,-2.80716447512224,"15",0.485031294477512,1
"Malta",2004,1.444044796,1.355909087,2.318600263,1.626340367,1.093421685,1.968660248,0.741826816,0.752211398,-0.301029996,1.075546961,0.653212514,-0.223386203,-2.714552155,-1.201258006,0.83594685,NA,-0.962557572,-1.023945468,1.230022691,1.156279989,1.24362824,-0.307540859,3.0343787,3.773639043,-0.382466498,1.857332496,-0.000171001,1.444215797,0,0.498179502586871,1.99274442784815,-0.00244260358618908,5.96631227926377e-06,0,5.92302327004111e-06,-2.87761222079212,-2.87760629776885,"15",0.498179502586871,1
"Malta",2005,1.442479769,1.357712669,2.324669311,1.626340367,1.139879086,1.968864591,0.732122469,0.778255403,-0.301029996,1.079181246,0.643452676,-0.23546933,-2.468610399,-1.198075207,0.887540581,NA,-0.956122386,-1.026901731,1.230305504,1.145506525,1.279044266,-0.275756909,3.07325275,3.930826308,-0.352705293,1.845718018,7.1e-05,1.442408783,1,0.499270344401608,2.00292288779646,0.00412885605774505,0,1.7047452345578e-05,-1.70972801359996e-05,2.88917574451345,2.88915864723331,"15",0.499270344401608,1
"Malta",2006,1.440909082,1.349776733,2.39843481,1.626340367,1.164352856,1.969265383,0.73751585,0.781409984,-0.22184875,1.071882007,0.653212514,-0.251267469,-2.565339799,-1.175162946,0.881297542,NA,NA,NA,NA,NA,1.252937754,-0.236384851,3.107960972,3.894081641,-0.296175504,1.810232518,2.73e-05,1.440881794,1,0.501325260599167,1.99471297098581,0.00356989323211621,0,1.27441376887091e-05,-1.26767590629881e-05,2.87420003587666,2.8741873591176,"15",0.501325260599167,1
"Malta",2007,1.439332694,1.356109677,2.412476961,1.614897216,1.152288344,1.972847754,0.718476809,0.739040635,-0.301029996,1.075546961,0.643452676,-0.340278198,-2.565238107,-1.22668981,0.863015344,NA,NA,NA,NA,NA,1.333117685,-0.260823368,3.081462507,4.107952164,-0.347708245,1.79518459,-0.000332453,1.439665147,0,0.506447930978336,2.02612867570839,0.00476981388831299,2.27511245291435e-05,0,2.33455812839667e-05,-2.91627324519801,-2.91624989961673,"15",0.506447930978336,1
"Malta",2008,1.439332694,1.344519204,2.473051275,1.630427875,1.164352856,1.973347805,0.714238559,0.721430602,-0.22184875,1.068185862,0.643452676,-0.344888594,-2.609276369,-1.241570562,0.873876246,NA,NA,NA,NA,NA,1.331193949,-0.273020273,3.120952905,4.154593624,-0.363442935,1.797267541,0.00052002,1.438812674,1,0.501524569182845,1.99392026123335,0.0101178784409419,0,0.000102371464145677,-0.000101749072386512,2.86991462122218,2.86981287214979,"15",0.501524569182845,1
"Malta",2009,1.437750563,1.336638787,2.472719716,1.622214023,1.227886705,1.968208166,0.728994538,0.710241219,-0.22184875,1.096910013,0.643452676,-0.292524998,-2.64181452,-1.195121888,0.87165676,NA,NA,NA,NA,NA,1.284695086,-0.286173576,3.079302231,3.955964444,-0.367645786,1.831229694,-0.000341128,1.438091691,0,0.506790874173476,2.02753750414531,0.00579381680288993,3.35683131454497e-05,0,3.44927007078435e-05,-2.91509318808853,-2.91505869538782,"15",0.506790874173476,1
"Malta",2010,1.437750563,1.354096477,2.487734625,1.613841822,1.257678575,1.968591536,0.750096934,0.720568056,-0.22184875,1.086359831,0.612783857,-0.31572035,-2.651577122,-1.228649739,0.859098383,NA,NA,NA,NA,NA,1.35605876,-0.217047481,3.15137244,4.273446202,-0.294329137,1.829946696,3.29e-05,1.437717682,1,0.508340505741784,1.96718535844546,0.00218315441072514,0,4.76616318106864e-06,-4.60976324469144e-06,2.82832185663032,2.82831724686708,"15",0.508340505741784,1
"Malta",2011,1.437750563,1.342076981,2.500984865,1.615950052,1.285557309,1.96933118,0.757704807,0.733976939,-0.22184875,1.086359831,0.602059991,-0.324149029,-2.664270465,-1.190929166,0.881392815,NA,NA,NA,NA,NA,1.334993721,-0.171468993,3.251859795,4.341212408,-0.228910029,1.847572659,0.000138428,1.437612135,1,0.508701152851458,1.96579070913174,0.00325246143559066,0,1.05785053900045e-05,-1.02166222221663e-05,2.82631669879432,2.8263064821721,"15",0.508701152851458,1
"Malta",2012,1.437750563,1.344524949,2.511217375,1.631443769,1.31386722,1.972456251,0.763159337,0.741708336,-0.301029996,1.093421685,0.591064607,-0.290222695,-2.648243051,-1.18123965,0.877505,NA,NA,NA,NA,NA,1.35347789,-0.082925323,3.298128178,4.463943567,-0.112237591,1.833147112,2.57e-05,1.437724878,1,0.502409627136125,1.99040771909623,0.00230585440556474,0,5.31696453966233e-06,-5.26596272224248e-06,2.86170981873014,2.86170455276742,"15",0.502409627136125,1
"Malta",2013,1.437750563,1.342464776,2.481947945,1.62324929,1.336459734,1.970874375,0.760969915,0.755608187,-0.301029996,1.08278537,0.591064607,-0.242100017,-2.779142957,-1.166285985,0.882490748,NA,NA,NA,NA,NA,1.402422229,-0.11216898,3.275692537,4.593904029,-0.157308271,1.836956737,-0.000374475,1.438125038,0,0.505812730658279,2.02352440468983,-0.000227449354581521,5.17332088995504e-08,0,5.2950201841607e-08,-2.90932335208705,-2.90932329913684,"15",0.505812730658279,1
"Malta",2014,1.437750563,1.348504106,2.45753167,1.618048097,1.356025857,1.973958198,0.745745988,0.758952982,-0.301029996,1.056904851,0.568201724,-0.315321937,-2.858620362,-1.182963085,0.881688201,NA,NA,NA,NA,NA,1.477168207,-0.147538306,3.262858841,4.819791344,-0.217938894,1.808210973,-0.001153317,1.43890388,0,0.507248891619507,2.02942212202559,-0.00319528022008986,1.02098156848975e-05,0,1.05102101278373e-05,-2.91780279850694,-2.91779228829682,"15",0.507248891619507,1
"Malta",2015,1.439332694,1.347841051,2.474086975,1.596597096,1.380211242,1.974514079,0.72427587,0.748188027,-0.22184875,1.008600172,0.544068044,-0.397940009,-2.811124136,-1.211610148,0.84509804,NA,NA,NA,NA,NA,1.534912826,-0.130269715,3.276765647,5.029549619,-0.199952656,1.762232787,-0.000497241,1.439829935,0,0.51440673435146,2.05933663158289,-0.00219130195430273,4.80180425493096e-06,0,5.08672714493895e-06,-2.96407054178909,-2.96406545506194,"15",0.51440673435146,1
"Malta",2016,1.439332694,1.331149838,2.462448199,1.561101384,1.399673721,1.977492659,0.716003344,0.73239376,-0.22184875,0.995635195,0.491361694,-0.522878745,-2.814570108,-1.185676082,0.838849091,NA,NA,NA,NA,NA,1.575902383,-0.246041787,3.31272491,5.220531079,-0.387737838,1.744108933,-0.000345079,1.439677772,0,0.529888957342377,2.12715701028169,-0.00329900587276377,1.08834397485299e-05,0,1.22673454085339e-05,-3.06168663016973,-3.06167436282433,"15",0.529888957342377,1
"Malta",2017,1.439332694,1.332875428,2.444539596,1.553883027,NA,NA,0.69019608,0.73239376,-0.22184875,0.973127854,0.477121255,-0.522878745,-2.768623999,-1.162638879,0.857332496,NA,NA,NA,NA,NA,1.607379056,-0.234517718,3.328473972,5.350119351,-0.376958868,1.701321754,0.002539265,1.436793429,1,0.532529961492011,1.87782861493513,-0.00964689558106646,0,9.30625943519996e-05,-8.16930083022856e-05,2.70282011920487,2.70273842619657,"15",0.532529961492011,1
"Malta",2018,1.440909082,1.327197554,2.42950759,1.563481085,NA,NA,0.716003344,0.72427587,-0.15490196,0.944482672,0.462397998,-0.698970004,-2.778305531,-1.137816556,0.875061263,NA,NA,NA,NA,NA,1.603801338,-0.240619262,3.289256322,5.275313692,-0.385905495,1.660617783,0.011683541,1.429225541,1,0.528075992304054,1.89366684828236,-0.00640620955362237,0,4.10395208449225e-05,-3.66756592485003e-05,2.72860175997237,2.72856508431313,"15",0.528075992304054,1
"Netherlands",1991,1.408239965,1.233469506,2.023870539,NA,1.564310572,1.853729492,NA,NA,NA,NA,NA,NA,-2.348495215,-0.964302754,NA,0.487421211,-1.022069804,-1.188346593,1.145925892,0.985584727,1.452510422,NA,NA,NA,NA,NA,-0.002816538,1.411056503,0,NA,NA,-0.00498454540473814,2.48456928918961e-05,0,NA,NA,NA,"16",NA,1
"Netherlands",1992,1.409933123,1.229278962,2.010826241,NA,1.569022806,1.850305827,NA,NA,NA,NA,NA,NA,-2.362881733,-0.989691801,NA,0.440436766,-1.052360959,-1.229809514,1.217132392,1.041513013,1.447301474,NA,NA,NA,NA,NA,-0.000467492,1.410400615,0,NA,NA,-0.00474846729955836,2.2547941694975e-05,0,NA,NA,NA,"16",NA,1
"Netherlands",1993,1.413299764,1.225678004,1.997617098,NA,1.576801896,1.846854958,NA,NA,NA,NA,NA,NA,-2.332095295,-0.973763455,NA,0.471731651,-1.045486366,-1.202566964,1.171015762,1.018056416,1.442014752,NA,NA,NA,NA,NA,0.000844618,1.412455146,1,NA,NA,0.000995855650187671,0,9.91728476010708e-07,NA,NA,NA,"16",NA,1
"Netherlands",1994,1.416640507,1.228119763,2.014869586,NA,1.584485969,1.843376449,NA,NA,NA,NA,NA,NA,-2.299444382,-1.087900347,NA,0.474216264,-1.053249122,-1.174897287,1.278171166,1.145830085,1.44872256,NA,NA,NA,NA,NA,0.00261165,1.414028858,1,NA,NA,-0.00144877075030614,0,2.09893668694261e-06,NA,NA,NA,"16",NA,1
"Netherlands",1995,1.414973348,1.220471588,2.034932425,1.729974286,1.593721375,1.843852289,0.716267091,0.676054008,0.838849091,1.155336037,1.075546961,0.434016679,-2.358446422,-1.14579738,0.785028077,0.486005186,-1.029813583,-1.192427079,1.366279823,1.179957705,1.452578283,NA,NA,NA,NA,1.866877814,0.002314925,1.412658423,1,0.494611944111103,2.02178700273233,-0.00108163447156251,0,1.16993313007231e-06,-1.19542246637384e-06,2.86077472419906,2.86077352877659,"16",0.494611944111103,1
"Netherlands",1996,1.408239965,1.229015572,2.037939471,1.671172843,1.615950052,1.84728367,0.708887649,0.650418473,0.812913357,1.136720567,1.049218023,0.434981839,-2.351841171,-1.174395824,0.79597672,0.582744966,-1.012503118,-1.204889192,1.415016836,1.189079433,1.45644644,0.265037275,3.358555886,4.891556764,0.386012596,1.854913022,0.000108657,1.408131309,1,0.522181139424298,1.91504427199821,0.000354811155222734,0,1.2589095587049e-07,-1.15195798065671e-07,2.69684187857221,2.69684176337641,"16",0.522181139424298,1
"Netherlands",1997,1.403120521,1.22923458,2.060254581,1.656098202,1.618048097,1.851601787,0.697944868,0.67011426,0.819543936,1.103803721,1.025305865,0.368394774,-2.334069662,-1.232104304,0.797398627,0.627160952,-1.020709349,-1.18607356,1.461366338,1.257620382,1.465711458,0.265942227,3.385722652,4.962492486,0.38979457,1.818885415,0.000890478,1.402230044,1,0.532172968257327,1.87908830332859,-0.0122790850316559,0,0.000150775929214636,-0.000132545355796086,2.63658735917142,2.63645481381562,"16",0.532172968257327,1
"Netherlands",1998,1.396199347,1.22679832,2.054402281,1.644438589,1.62838893,1.856345503,0.689729914,0.663302973,0.812913357,1.075546961,1,0.245008415,-2.328884359,-1.250271112,0.798616696,0.620552445,-1.015488438,-1.13928535,1.424415562,1.269635859,1.463480811,0.241063109,3.394805158,4.968232206,0.352791234,1.797959644,-0.000631454,1.396830801,0,0.542530614322834,2.18593862520386,-0.0151621613280815,0.00022989113613877,0,0.000272636777938967,-3.05200608109171,-3.05173344431377,"16",0.542530614322834,1
"Netherlands",1999,1.389166084,1.225253281,2.061212156,1.638489257,1.624282096,1.860059358,0.691368265,0.661240637,0.812913357,1.049218023,0.986771734,0.165095463,-2.306509418,-1.254309646,0.812422324,0.618048097,-1.007423068,-1.147749397,1.43963314,1.263620471,1.456744993,0.260743785,3.421575039,4.984362308,0.379837203,1.767155866,-0.005411107,1.394577191,0,0.550651138459833,2.22544238027542,-0.00806589259078394,6.50586232860633e-05,0,7.97255941771154e-05,-3.09150907657485,-3.09142935098067,"16",0.55,1
"Netherlands",2000,1.397940009,1.226236667,2.101925629,1.621176282,1.624282096,1.863025296,0.678914246,0.670778735,0.819543936,1.021189299,0.963787827,0.066166931,-2.292097566,-1.255194686,0.80879362,0.607347777,-1.036395839,-1.135322818,1.425051168,1.30087855,1.464114029,0.252804504,3.42313886,5.011865628,0.37013462,1.71432976,0.000371387,1.397568621,1,0.550207713609443,1.81749542084725,-0.00784785604308813,0,6.15888444730349e-05,-5.03485983319798e-05,2.54074956497667,2.54069921637834,"16",0.55,1
"Netherlands",2001,1.404833717,1.2187649,2.082737059,1.63447727,1.632457292,1.869964706,0.681992053,0.685408072,0.826074803,1.017033339,0.968482949,0.058473626,-2.537432632,-1.239426484,0.833762103,0.595936906,-1.229286404,-1.270959208,1.575260502,1.523610126,1.466516413,0.254328095,3.454343938,5.065852081,0.372976325,1.691965103,0.001592658,1.403241059,1,0.540226316721149,1.85107605654868,-0.00819246197900103,0,6.71164332773775e-05,-5.71211893633227e-05,2.60045405697098,2.60039693578162,"16",0.540226316721149,1
"Netherlands",2002,1.409933123,1.217396698,2.059602737,1.64246452,1.631443769,1.871572936,0.705714129,0.719635343,0.86332286,1.021189299,0.973127854,0.123530381,-2.458409988,-1.195730348,0.830786875,0.524136377,-1.14050264,-1.187579369,1.420024693,1.363733619,1.444795156,0.241902436,3.435112018,4.963033205,0.349499468,1.685741739,0.000582579,1.409350544,1,0.533138602204112,1.87568485167981,0.000123943190855735,0,1.53619145595006e-08,-1.34521958725542e-08,2.6445902006927,2.64459018724051,"16",0.533138602204112,1
"Netherlands",2003,1.414973348,1.212102025,2.051749547,1.650307523,1.620136055,1.867172751,0.724153538,0.739428089,0.886490725,1.033423755,0.986771734,0.209987239,-2.534444672,-1.214967512,0.836278749,0.456669629,-1.089473794,-1.212587707,1.473254669,1.323675265,1.433551693,0.251370505,3.431983176,4.919925292,0.360352614,1.696356389,-5.24e-05,1.415025711,0,0.526530415756411,2.11206808901482,-0.00243143168700066,5.91186004855088e-06,0,6.57439090671505e-06,-2.98852005511726,-2.98851348072636,"16",0.526530415756411,1
"Netherlands",2004,1.419955748,1.218565009,2.076087564,1.639486489,1.617000341,1.864065879,0.724373341,0.7373282,0.880813592,1.029383778,0.986771734,0.241237616,-2.531680814,-1.253397547,0.834735722,0.492061605,-1.070564206,-1.271046746,1.593126873,1.34184255,1.44810623,0.252612768,3.473017359,5.029298075,0.365810123,1.698100546,5.85e-05,1.419897277,1,0.526082362986929,1.90084304351569,-0.00533874714277993,0,2.85022210545409e-05,-2.56760275617295e-05,2.69911300568592,2.69908732965835,"16",0.526082362986929,1
"Netherlands",2005,1.423245874,1.218362803,2.095357146,1.626340367,1.620136055,1.86465938,0.71933263,0.737014,0.880813592,1.012837225,0.973127854,0.236015259,-2.493331538,-1.210795622,0.830732917,0.535800291,-1.079915838,-1.296211836,1.569447615,1.307557368,1.461071883,0.248924237,3.46594497,5.063994743,0.363696204,1.692846919,-0.000304959,1.423550833,0,0.528563836212183,2.12117795963162,-0.00866019693180253,7.4999010897602e-05,0,8.40872380125629e-05,-3.01895777906544,-3.01887369182743,"16",0.528563836212183,1
"Netherlands",2006,1.426511261,1.21753781,2.113361231,1.633468456,1.625312451,1.871280973,0.715570203,0.834517524,0.949390007,1,0.959041392,0.185086069,-2.51058216,-1.193819376,0.83800471,0.537693194,-1.077401935,-1.293697969,1.544441702,1.286223306,1.471493428,0.240716444,3.509598893,5.164351706,0.354212666,1.651278014,0.0008889,1.425622361,1,0.523225814845549,1.91122068450539,-0.00693623398197696,0,4.81113418527319e-05,-4.38400498555192e-05,2.72637782870307,2.72633398865321,"16",0.523225814845549,1
"Netherlands",2007,1.426511261,1.216914696,2.11965795,1.62838893,1.627365857,1.880670709,0.709395308,0.826594929,0.949390007,0.982271233,0.939519253,0.097362993,-2.511459213,-1.174662727,0.844525072,0.535547279,-1.075067706,-1.291363726,1.516916836,1.262841963,1.483480713,0.222794481,3.490396219,5.17793547,0.330511316,1.630427875,0.001026242,1.425485019,1,0.525267218785263,1.90379289671381,-0.00228718342493361,0,5.23120801929105e-06,-4.72792864906755e-06,2.71578200577405,2.71577727784541,"16",0.525267218785263,1
"Netherlands",2008,1.424881637,1.21109924,2.129234121,1.639486489,1.613841822,1.887476638,0.720882728,0.833595868,0.959041392,0.982271233,0.959041392,0.042454269,-2.534116034,-1.185323539,0.830083184,0.520352504,-1.071645067,-1.287941052,1.526626846,1.270246123,1.489371344,0.21023556,3.485966366,5.19189841,0.313118818,1.738780558,0.00160359,1.423278047,1,0.522831320381613,1.91266276716189,0.00536257518765049,0,2.87572126432047e-05,-2.624563726681e-05,2.72531805470258,2.72529180906531,"16",0.522831320381613,1
"Netherlands",2009,1.418301291,1.202456454,2.075475683,1.683047038,1.608526034,1.886349698,0.752334514,0.889824526,1.008600172,1.029383778,1.008600172,0.220397601,-2.514509527,-1.112759218,0.812327629,0.33304403,-1.067604736,-1.283900737,1.42867238,1.187987012,1.45187414,0.221596786,3.450912072,5.010289997,0.321730643,1.755112266,-0.001723833,1.420025124,0,0.512014608171667,2.04924167146337,0.00704182223204808,4.95872603477666e-05,0,5.20290199305798e-05,-2.90644210820749,-2.90639007918756,"16",0.512014608171667,1
